agents,utilities
"('Random' / 'MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random')","0.0;0.0;0.0;0.0"
"('Random' / 'MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random')","0.0;0.0;0.0;0.0"
"('Random' / 'MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random')","0.0;0.0;0.0;0.0"
"('Random' / 'MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random')","0.0;0.0;0.0;0.0"
"('Random' / 'MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('Random' / 'MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random')","0.0;0.0;0.0;0.0"
"('Random' / 'MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random')","0.0;0.0;0.0;0.0"
"('Random' / 'MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('Random' / 'MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('Random' / 'MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST')","0.0;0.0;0.0;0.0"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST')","0.0;0.0;0.0;0.0"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST')","0.0;0.0;0.0;0.0"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST')","0.0;0.0;0.0;0.0"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST')","0.0;0.0;0.0;0.0"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST')","0.0;0.0;0.0;0.0"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST')","0.0;0.0;0.0;0.0"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST')","0.0;0.0;0.0;0.0"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random' / 'Random')","0.0;0.0;0.0;0.0"
"('MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random' / 'Random')","0.0;0.0;0.0;0.0"
"('MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random' / 'Random')","0.0;0.0;0.0;0.0"
"('MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random' / 'Random')","0.0;0.0;0.0;0.0"
"('MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random' / 'Random')","0.0;0.0;0.0;0.0"
"('MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random' / 'Random')","0.0;0.0;0.0;0.0"
"('MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random' / 'Random')","0.0;0.0;0.0;0.0"
"('MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random' / 'Random')","0.0;0.0;0.0;0.0"
"('MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random' / 'Random')","0.0;0.0;0.0;0.0"
"('MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random' / 'Random')","0.0;0.0;0.0;0.0"
"('MCTS-UCB1-1.41421356237-NST' / 'Random' / 'Random' / 'Random')","0.0;0.0;0.0;0.0"
"('Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST' / 'Random')","0.0;0.0;0.0;0.0"
"('Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST' / 'Random')","0.0;0.0;0.0;0.0"
"('Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST' / 'Random')","0.0;0.0;0.0;0.0"
"('Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST' / 'Random')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST' / 'Random')","0.0;0.0;0.0;0.0"
"('Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST' / 'Random')","0.0;0.0;0.0;0.0"
"('Random' / 'Random' / 'MCTS-UCB1-1.41421356237-NST' / 'Random')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
