agents,utilities
"('MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-1.41421356237-Random0' / 'MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random4')","-1.0;1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-1.41421356237-Random0' / 'MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-MAST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-MAST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random0')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random0')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-MAST')","1.0;-1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-UCB1-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-MAST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-ProgressiveHistory-0.6-NST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-ProgressiveHistory-0.6-NST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1-1.41421356237-MAST' / 'MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random0')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1-1.41421356237-Random0')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1-1.41421356237-Random0')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-MAST' / 'MCTS-ProgressiveHistory-0.6-NST')","-1.0;1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-MAST' / 'MCTS-ProgressiveHistory-0.6-NST')","1.0;0.33333333333333337;-1.0;-0.33333333333333326"
