agents,utilities
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-0.6-MAST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-0.6-MAST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.6-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.6-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-1.41421356237-Random0')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-1.41421356237-Random0')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-MAST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-0.6-MAST')","-1.0;1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-0.6-MAST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0')","1.0;-1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-1.41421356237-Random0')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-MAST')","-1.0;1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.6-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.6-Random4')","1.0;-1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-Random4')","1.0;0.33333333333333337;-1.0;-0.33333333333333326"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1-1.41421356237-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1-1.41421356237-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1-1.41421356237-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.6-Random4' / 'MCTS-UCB1Tuned-1.41421356237-Random0' / 'MCTS-UCB1-1.41421356237-Random4')","-1.0;1.0;0.33333333333333337;-0.33333333333333326"
