agents,utilities
"('Random' / 'MCTS-UCB1-0.1-Random200' / 'Random' / 'Random')","-1.0;1.0;0.33333333333333337;-0.33333333333333326"
"('Random' / 'MCTS-UCB1-0.1-Random200' / 'Random' / 'Random')","1.0;-1.0;0.33333333333333337;-0.33333333333333326"
"('Random' / 'MCTS-UCB1-0.1-Random200' / 'Random' / 'Random')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('Random' / 'MCTS-UCB1-0.1-Random200' / 'Random' / 'Random')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('Random' / 'MCTS-UCB1-0.1-Random200' / 'Random' / 'Random')","1.0;0.33333333333333337;-1.0;-0.33333333333333326"
"('Random' / 'MCTS-UCB1-0.1-Random200' / 'Random' / 'Random')","-1.0;1.0;0.33333333333333337;-0.33333333333333326"
"('Random' / 'MCTS-UCB1-0.1-Random200' / 'Random' / 'Random')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('Random' / 'MCTS-UCB1-0.1-Random200' / 'Random' / 'Random')","1.0;0.33333333333333337;-1.0;-0.33333333333333326"
"('Random' / 'MCTS-UCB1-0.1-Random200' / 'Random' / 'Random')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('Random' / 'MCTS-UCB1-0.1-Random200' / 'Random' / 'Random')","-1.0;1.0;0.33333333333333337;-0.33333333333333326"
"('Random' / 'MCTS-UCB1-0.1-Random200' / 'Random' / 'Random')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-0.1-Random200' / 'Random' / 'Random' / 'Random')","1.0;0.33333333333333337;-1.0;-0.33333333333333326"
"('MCTS-UCB1-0.1-Random200' / 'Random' / 'Random' / 'Random')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-0.1-Random200' / 'Random' / 'Random' / 'Random')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-0.1-Random200' / 'Random' / 'Random' / 'Random')","-1.0;1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-UCB1-0.1-Random200' / 'Random' / 'Random' / 'Random')","1.0;-1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-UCB1-0.1-Random200' / 'Random' / 'Random' / 'Random')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-0.1-Random200' / 'Random' / 'Random' / 'Random')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1-0.1-Random200' / 'Random' / 'Random' / 'Random')","1.0;-1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-UCB1-0.1-Random200' / 'Random' / 'Random' / 'Random')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-0.1-Random200')","-1.0;1.0;0.33333333333333337;-0.33333333333333326"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-0.1-Random200')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-0.1-Random200')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-0.1-Random200')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-0.1-Random200')","1.0;-1.0;0.33333333333333337;-0.33333333333333326"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-0.1-Random200')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-0.1-Random200')","1.0;0.33333333333333337;-1.0;-0.33333333333333326"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-0.1-Random200')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-0.1-Random200')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('Random' / 'Random' / 'Random' / 'MCTS-UCB1-0.1-Random200')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('Random' / 'Random' / 'MCTS-UCB1-0.1-Random200' / 'Random')","1.0;0.33333333333333337;-1.0;-0.33333333333333326"
"('Random' / 'Random' / 'MCTS-UCB1-0.1-Random200' / 'Random')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('Random' / 'Random' / 'MCTS-UCB1-0.1-Random200' / 'Random')","1.0;0.33333333333333337;-1.0;-0.33333333333333326"
"('Random' / 'Random' / 'MCTS-UCB1-0.1-Random200' / 'Random')","1.0;-1.0;0.33333333333333337;-0.33333333333333326"
"('Random' / 'Random' / 'MCTS-UCB1-0.1-Random200' / 'Random')","1.0;0.33333333333333337;-1.0;-0.33333333333333326"
"('Random' / 'Random' / 'MCTS-UCB1-0.1-Random200' / 'Random')","-1.0;1.0;0.33333333333333337;-0.33333333333333326"
"('Random' / 'Random' / 'MCTS-UCB1-0.1-Random200' / 'Random')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('Random' / 'Random' / 'MCTS-UCB1-0.1-Random200' / 'Random')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('Random' / 'Random' / 'MCTS-UCB1-0.1-Random200' / 'Random')","1.0;-1.0;0.33333333333333337;-0.33333333333333326"
"('Random' / 'Random' / 'MCTS-UCB1-0.1-Random200' / 'Random')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
