agents,utilities
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-MAST')","-1.0;1.0"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-MAST')","-1.0;1.0"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-MAST')","-1.0;1.0"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-MAST')","-1.0;1.0"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-MAST')","-1.0;1.0"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-MAST')","-1.0;1.0"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-MAST')","-1.0;1.0"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-MAST')","-1.0;1.0"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-MAST')","-1.0;1.0"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-MAST')","-1.0;1.0"
"('MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-0.6-NST')","-1.0;1.0"
"('MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-0.6-NST')","-1.0;1.0"
"('MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-0.6-NST')","-1.0;1.0"
"('MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-0.6-NST')","1.0;-1.0"
"('MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-0.6-NST')","-1.0;1.0"
"('MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-0.6-NST')","-1.0;1.0"
"('MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-0.6-NST')","-1.0;1.0"
"('MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-0.6-NST')","-1.0;1.0"
"('MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-0.6-NST')","1.0;-1.0"
"('MCTS-UCB1-1.41421356237-MAST' / 'MCTS-UCB1-0.6-NST')","-1.0;1.0"
