agents,utilities
"('MCTS-UCB1GRAVE-0.1-MAST' / 'MCTS-UCB1GRAVE-1.41421356237-Random4' / 'MCTS-UCB1GRAVE-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.1-Random0')","-1.0;1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-UCB1GRAVE-0.1-MAST' / 'MCTS-UCB1GRAVE-1.41421356237-Random4' / 'MCTS-UCB1GRAVE-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.1-Random0')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1GRAVE-1.41421356237-Random4' / 'MCTS-UCB1GRAVE-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.1-MAST' / 'MCTS-UCB1GRAVE-0.1-Random0')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1GRAVE-1.41421356237-Random4' / 'MCTS-UCB1GRAVE-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.1-MAST' / 'MCTS-UCB1GRAVE-0.1-Random0')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1GRAVE-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.1-MAST' / 'MCTS-UCB1GRAVE-1.41421356237-Random4' / 'MCTS-UCB1GRAVE-0.1-Random0')","-1.0;1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-UCB1GRAVE-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.1-MAST' / 'MCTS-UCB1GRAVE-1.41421356237-Random4' / 'MCTS-UCB1GRAVE-0.1-Random0')","1.0;0.33333333333333337;-1.0;-0.33333333333333326"
"('MCTS-UCB1GRAVE-1.41421356237-Random4' / 'MCTS-UCB1GRAVE-0.1-MAST' / 'MCTS-UCB1GRAVE-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.1-Random0')","1.0;0.33333333333333337;-1.0;-0.33333333333333326"
"('MCTS-UCB1GRAVE-1.41421356237-Random4' / 'MCTS-UCB1GRAVE-0.1-MAST' / 'MCTS-UCB1GRAVE-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.1-Random0')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-0.1-MAST' / 'MCTS-UCB1GRAVE-1.41421356237-NST' / 'MCTS-UCB1GRAVE-1.41421356237-Random4')","1.0;-1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-UCB1GRAVE-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-0.1-MAST' / 'MCTS-UCB1GRAVE-1.41421356237-Random4')","-1.0;1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-UCB1GRAVE-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-0.1-MAST' / 'MCTS-UCB1GRAVE-1.41421356237-Random4')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1GRAVE-0.1-MAST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-1.41421356237-Random4' / 'MCTS-UCB1GRAVE-1.41421356237-NST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1GRAVE-0.1-MAST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-1.41421356237-Random4' / 'MCTS-UCB1GRAVE-1.41421356237-NST')","-1.0;1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-UCB1GRAVE-1.41421356237-Random4' / 'MCTS-UCB1GRAVE-0.1-MAST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-1.41421356237-NST')","1.0;0.33333333333333337;-1.0;-0.33333333333333326"
"('MCTS-UCB1GRAVE-1.41421356237-Random4' / 'MCTS-UCB1GRAVE-0.1-MAST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-1.41421356237-NST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-1.41421356237-Random4' / 'MCTS-UCB1GRAVE-0.1-MAST' / 'MCTS-UCB1GRAVE-1.41421356237-NST')","1.0;-1.0;0.33333333333333337;-0.33333333333333326"
"('MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-1.41421356237-Random4' / 'MCTS-UCB1GRAVE-0.1-MAST' / 'MCTS-UCB1GRAVE-1.41421356237-NST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
"('MCTS-UCB1GRAVE-1.41421356237-Random4' / 'MCTS-UCB1GRAVE-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-0.1-MAST')","1.0;0.33333333333333337;-0.33333333333333326;-1.0"
