agents,utilities
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1Tuned-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1Tuned-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1GRAVE-0.1-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1Tuned-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1Tuned-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-0.1-NST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-0.1-Random200')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-0.1-NST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-0.1-Random200')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1Tuned-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1Tuned-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1Tuned-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1Tuned-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-0.1-NST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1GRAVE-0.1-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-0.1-NST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1GRAVE-0.1-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-0.1-Random200')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-0.1-NST' / 'MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1Tuned-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.1-Random0' / 'MCTS-UCB1GRAVE-0.1-Random200' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1Tuned-0.1-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
