agents,utilities
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random4')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random4')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.6-MAST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.6-MAST')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1-0.6-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-0.6-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-0.6-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-1.41421356237-Random4')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.1-NST')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.1-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.1-NST')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-0.6-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-0.6-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1-0.6-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1-0.6-NST')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.1-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.1-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.1-NST')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1Tuned-0.6-MAST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1Tuned-0.6-MAST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.6-MAST')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.1-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.1-NST')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random4')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1Tuned-0.6-MAST')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1Tuned-0.6-MAST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.1-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-1.41421356237-Random4')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-1.41421356237-Random4')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.6-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.6-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1-0.6-NST' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.6-MAST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.6-NST')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1Tuned-0.6-MAST' / 'MCTS-UCB1-1.41421356237-Random4' / 'MCTS-UCB1Tuned-0.1-NST' / 'MCTS-UCB1-0.6-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
