agents,utilities
"('MCTS-UCB1-0.6-Random0' / 'MCTS-UCB1GRAVE-0.6-MAST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-ProgressiveHistory-0.1-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-0.6-Random0' / 'MCTS-ProgressiveHistory-0.1-Random0' / 'MCTS-UCB1GRAVE-0.6-MAST' / 'MCTS-UCB1-1.41421356237-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.6-MAST' / 'MCTS-ProgressiveHistory-0.1-Random0' / 'MCTS-UCB1-0.6-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-0.6-Random0' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.6-MAST' / 'MCTS-ProgressiveHistory-0.1-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-0.6-Random0' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.6-MAST' / 'MCTS-ProgressiveHistory-0.1-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-ProgressiveHistory-0.1-Random0' / 'MCTS-UCB1-0.6-Random0' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.6-MAST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-ProgressiveHistory-0.1-Random0' / 'MCTS-UCB1-0.6-Random0' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1GRAVE-0.6-MAST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.6-MAST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-ProgressiveHistory-0.1-Random0' / 'MCTS-UCB1-0.6-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.6-MAST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-ProgressiveHistory-0.1-Random0' / 'MCTS-UCB1-0.6-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-0.6-Random0' / 'MCTS-UCB1GRAVE-0.6-MAST' / 'MCTS-ProgressiveHistory-0.1-Random0' / 'MCTS-UCB1-1.41421356237-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.6-MAST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1-0.6-Random0' / 'MCTS-ProgressiveHistory-0.1-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.6-MAST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1-0.6-Random0' / 'MCTS-ProgressiveHistory-0.1-Random0')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.6-MAST' / 'MCTS-ProgressiveHistory-0.1-Random0' / 'MCTS-UCB1-0.6-Random0' / 'MCTS-UCB1-1.41421356237-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1GRAVE-0.6-MAST' / 'MCTS-ProgressiveHistory-0.1-Random0' / 'MCTS-UCB1-0.6-Random0' / 'MCTS-UCB1-1.41421356237-NST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-0.6-Random0' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-ProgressiveHistory-0.1-Random0' / 'MCTS-UCB1GRAVE-0.6-MAST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-0.6-Random0' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-ProgressiveHistory-0.1-Random0' / 'MCTS-UCB1GRAVE-0.6-MAST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
"('MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1-0.6-Random0' / 'MCTS-ProgressiveHistory-0.1-Random0' / 'MCTS-UCB1GRAVE-0.6-MAST')","1.0;-0.33333333333333326;-1.0;0.33333333333333337"
